"site_id_with_pcr","week_end","site_id","mean_pcr_target_flowpop_lin","all_pcr_target_flowpop_lin","wval_site_wk","all_sample_collect_dates","days_since_first_sample","baseline_avg_conc_ln","last_baseline_ln","last_std_ln","std_avg_conc_ln","pcr_target_below_lod","pcr_target","all_ww_index_ln_lin","source","county_names","wval_site_wk_level"
"15003-003-01-00-00_sars-cov-2",2025-05-17,"15003-003-01-00-00",16010411.3242415,"11639928.7915027, 20380893.8569802",7.409458706472,"2025-05-14, 2025-05-12",1105,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","5.84990242204249, 8.96901499090151","CDC_VERILY",15003,"High"
"15003-003-01-00-00_sars-cov-2",2025-05-24,"15003-003-01-00-00",7643866.49269879,"6604998.22620916, 8682734.75918842",4.23723972664564,"2025-05-21, 2025-05-19",1112,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","3.79675645698074, 4.67772299631054","CDC_VERILY",15003,"Moderate"
"15003-003-01-00-00_sars-cov-2",2025-05-31,"15003-003-01-00-00",17497612.6579691,"21330050.9145036, 13665174.4014346",7.94870310694528,"2025-05-28, 2025-05-27",1120,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","9.28595397518126, 6.6114522387093","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-06-07,"15003-003-01-00-00",18306396.0479382,"21150423.7359586, 15462368.3599178",8.2456156185463,"2025-06-04, 2025-06-02",1126,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","9.22623440093938, 7.26499683615321","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-06-14,"15003-003-01-00-00",19422875.3611033,"24580097.9857369, 14265652.7364698",8.58949509545764,"2025-06-10, 2025-06-09",1133,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","10.3470289911322, 6.83196119978304","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-06-21,"15003-003-01-00-00",24600377.0947213,"10385985.9806614, 38814768.208781",10.0122532529998,"2025-06-18, 2025-06-16",1140,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","5.36268685470197, 14.6618196512977","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-06-28,"15003-003-01-00-00",16576115.2792002,"20448679.2302454, 12703551.3281551",7.62261012460917,"2025-06-25, 2025-06-23",1147,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","8.99176395680801, 6.25345629241032","CDC_VERILY",15003,"High"
"15003-003-01-00-00_sars-cov-2",2025-07-05,"15003-003-01-00-00",20955956.0564426,"30384231.4603823, 11527680.6525029",8.98507972521769,"2025-07-02, 2025-06-30",1154,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","12.1633444777927, 5.8068149726427","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-07-12,"15003-003-01-00-00",30968016.2173588,"24429612.1500744, 37506420.2846433",12.2909577395985,"2025-07-09, 2025-07-07",1161,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","10.2986653792669, 14.28325009993","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-07-19,"15003-003-01-00-00",27128082.3199756,"22580663.7340981, 31675500.9058531",11.1271287954139,"2025-07-16, 2025-07-14",1168,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","9.69850227132756, 12.5557553195002","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-07-26,"15003-003-01-00-00",36059817.6384873,"46825942.6080786, 25293692.668896",13.7468717052397,"2025-07-23, 2025-07-21",1175,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","16.9183232497618, 10.5754201607176","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-08-02,"15003-003-01-00-00",32408667.5883825,"37894533.4629828, 26922801.7137823",12.7435382022152,"2025-07-30, 2025-07-28",1182,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","14.3958723458415, 11.091204058589","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-08-09,"15003-003-01-00-00",45272285.2033834,"49978366.1789908, 40566204.2277761",16.4722079311234,"2025-08-06, 2025-08-04",1189,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","17.7805156254219, 15.1639002368249","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-08-16,"15003-003-01-00-00",31932922.4545802,"37922252.6578173, 25943592.2513431",12.5930021529394,"2025-08-13, 2025-08-11",1196,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","14.4039053789461, 10.7820989269326","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-08-23,"15003-003-01-00-00",25885141.3194782,"28671523.5864981, 23098759.0524584",10.7522514517408,"2025-08-20, 2025-08-18",1203,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","11.636691246484, 9.86781165699754","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-08-30,"15003-003-01-00-00",36362546.3622984,"41479458.3831507, 31245634.3414461",13.9246022581424,"2025-08-27, 2025-08-25",1210,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","15.4236549675193, 12.4255495487654","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-09-06,"15003-003-01-00-00",26625512.3902009,"38175264.9138223, 15075759.8665795",10.8015821520295,"2025-09-03, 2025-09-02",1218,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","14.4771642436642, 7.12600006039485","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-09-13,"15003-003-01-00-00",21330876.26739,"20560360.7282315, 22101391.8065485",9.28513195468449,"2025-09-10, 2025-09-08",1224,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","9.02920564336976, 9.54105826599923","CDC_VERILY",15003,"Very High"
"15003-003-01-00-00_sars-cov-2",2025-09-20,"15003-003-01-00-00",13751346.1158952,"13272191.6360729, 14230500.5957175",6.64250579234272,"2025-09-17, 2025-09-15",1231,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","6.46589756060745, 6.81911402407798","CDC_VERILY",15003,"High"
"15003-003-01-00-00_sars-cov-2",2025-09-27,"15003-003-01-00-00",10538920.1008122,"14216985.4193197, 6860854.78230472",5.36131336796118,"2025-09-23, 2025-09-22",1238,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","6.81417258350664, 3.90845415241572","CDC_VERILY",15003,"High"
"15003-003-01-00-00_sars-cov-2",2025-10-04,"15003-003-01-00-00",3073640.56274881,"3834278.63685853, 2313002.4886391",2.10625397589997,"2025-10-01, 2025-09-29",1245,14.7454402837411,13.954583888718,1.31076497372954,1.04050054982916,"no","sars-cov-2","2.50738480363126, 1.70512314816867","CDC_VERILY",15003,"Low"
"15003-003-01-00-00_sars-cov-2",2025-10-11,"15003-003-01-00-00",5654738.45222637,"3995317.89244644, 7314159.0120063",3.34564854297948,"2025-10-08, 2025-10-06",1252,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","2.58733386159184, 4.10396322436711","CDC_VERILY",15003,"Low"
"15003-003-01-00-00_sars-cov-2",2025-10-18,"15003-003-01-00-00",3994694.3137172,"3454356.70253971, 4535031.92489469",2.58272684115721,"2025-10-15, 2025-10-13",1259,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","2.31551947936787, 2.84993420294654","CDC_VERILY",15003,"Low"
"15003-003-01-00-00_sars-cov-2",2025-10-25,"15003-003-01-00-00",1866318.09903345,"2329580.59618246, 1403055.60188443",1.43945186914174,"2025-10-22, 2025-10-20",1266,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.71443898151185, 1.16446475677163","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-11-01,"15003-003-01-00-00",2196047.55107881,"2227867.82323145, 2164227.27892616",1.63891239868323,"2025-10-28, 2025-10-27",1273,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.65703021146314, 1.62079458590331","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-11-08,"15003-003-01-00-00",1257971.94992218,"2125574.52484436, 390369.374999999",1.01872447542229,"2025-11-05, 2025-11-03",1280,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.59866333033002, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-11-15,"15003-003-01-00-00",2011139.19853214,"2336151.8817422, 1686126.51532209",1.5289304852915,"2025-11-12, 2025-11-10",1287,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.71812726867346, 1.33973370190955","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-11-22,"15003-003-01-00-00",1659572.04118513,"2169935.71314056, 1149208.3692297",1.31202753323927,"2025-11-19, 2025-11-17",1294,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.62405506647854, 1","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-11-29,"15003-003-01-00-00",615679.117988039,"390369.374999999, 840988.860976078",0.613407534351682,"2025-11-26, 2025-11-24",1301,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"yes","sars-cov-2","0.438785620514552, 0.788029448188813","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-12-06,"15003-003-01-00-00",1698709.04612066,"1636013.7409906, 1761404.35125073",1.3471882509232,"2025-12-03, 2025-12-01",1308,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.30924784847022, 1.38512865337617","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-12-13,"15003-003-01-00-00",1558393.71464346,"2262376.74494811, 854410.68433881",1.23709116788992,"2025-12-10, 2025-12-08",1315,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.67657605614032, 0.797606279639533","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-12-20,"15003-003-01-00-00",1457472.51753907,"2013261.31027033, 901683.724807815",1.18243190288087,"2025-12-17, 2025-12-15",1322,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.53380597740323, 0.831057828358513","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2025-12-27,"15003-003-01-00-00",639779.155977436,"889188.936954872, 390369.374999999",0.630521569197655,"2025-12-24, 2025-12-22",1329,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","0.822257517880758, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-01-03,"15003-003-01-00-00",1452864.3738713,"1944036.33423553, 961692.413507071",1.18316673703242,"2025-12-31, 2025-12-29",1336,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.49340421009135, 0.872929263973481","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-01-10,"15003-003-01-00-00",1612353.41232693,"1137809.45748126, 2086897.36717259",1.28442308498805,"2026-01-07, 2026-01-05",1343,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","0.992423785976181, 1.57642238399992","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-01-17,"15003-003-01-00-00",2345478.4805342,"1752297.28457639, 2938659.67649202",1.71323757925755,"2026-01-14, 2026-01-12",1350,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.3796616239977, 2.0468135345174","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-01-24,"15003-003-01-00-00",1847874.41402839,"2723674.21519642, 972074.612860364",1.40583134654773,"2026-01-21, 2026-01-20",1358,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.93155294525944, 0.880109747836029","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-01-31,"15003-003-01-00-00",2486936.80834119,"2453501.34234268, 2520372.27433971",1.80207042731144,"2026-01-28, 2026-01-26",1364,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.7835862340921, 1.82055462053078","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-02-07,"15003-003-01-00-00",1825780.27364371,"1787638.30633228, 1863922.24095514",1.42352915072774,"2026-02-04, 2026-02-02",1371,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.40083977607614, 1.44621852537935","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-02-14,"15003-003-01-00-00",2007362.31109342,"2389821.91153557, 1624902.71065127",1.52530911673626,"2026-02-11, 2026-02-09",1378,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.74815952736338, 1.30245870610914","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-02-21,"15003-003-01-00-00",1138702.02026563,"859614.679831842, 1417789.36069941",0.987546078587513,"2026-02-18, 2026-02-17",1386,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","0.801309854114681, 1.17378230306034","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-02-28,"15003-003-01-00-00",643228.381765435,"896087.38853087, 390369.374999999",0.632952722126507,"2026-02-25, 2026-02-23",1392,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","0.827119823738463, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-03-07,"15003-003-01-00-00",788765.118520516,"1187160.86204103, 390369.374999999",0.731941719499923,"2026-03-04, 2026-03-02",1399,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.02509781848529, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-03-14,"15003-003-01-00-00",2049516.86782775,"2046095.12062718, 2052938.61502832",1.55483362372129,"2026-03-11, 2026-03-09",1406,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","1.55285321108631, 1.55681403635626","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-03-21,"15003-003-01-00-00",1103939.98611422,"1103939.98611422",0.969805479667615,"2026-03-16",1413,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"no","sars-cov-2","0.969805479667615","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-03-28,"15003-003-01-00-00",390369.374999999,"390369.374999999, 390369.374999999",0.438785620514552,"2026-03-25, 2026-03-23",1420,15.0620457568822,13.954583888718,1.31076497372954,0.977655107525533,"yes","sars-cov-2","0.438785620514552, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-04-04,"15003-003-01-00-00",768270.94511886,"390369.374999999, 1146172.51523772",0.718384803587836,"2026-04-01, 2026-03-31",1428,13.9870751842422,13.954583888718,1.31076497372954,1.29864632299691,"yes","sars-cov-2","0.438785620514552, 0.997983986661119","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-04-11,"15003-003-01-00-00",1370612.19737316,"1548101.04471679, 1193123.35002953",1.14212388991693,"2026-04-08, 2026-04-06",1434,13.954583888718,13.954583888718,1.31076497372954,1.31076497372954,"no","sars-cov-2","1.25522441314299, 1.02902336669088","CDC_VERILY",15003,"Very Low"
"15003-003-01-00-00_sars-cov-2",2026-04-18,"15003-003-01-00-00",390369.374999999,"390369.374999999, 390369.374999999",0.438785620514552,"2026-04-15, 2026-04-13",1441,13.954583888718,13.954583888718,1.31076497372954,1.31076497372954,"yes","sars-cov-2","0.438785620514552, 0.438785620514552","CDC_VERILY",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-06-11,"15003-004-01-00-00",1462926442.12996,"1462926442.12996",54.9384791941673,"2022-06-07",35,21.1037046789302,18.9838804816852,0.529134039703426,NA,"no","sars-cov-2","54.9384791941673","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-06-18,"15003-004-01-00-00",667549225.393466,"747512581.622262, 587585869.16467",12.6220470254652,"2022-06-14, 2022-06-12",40,20.1915329535825,18.9838804816852,0.529134039703426,0.645002812599982,"no","sars-cov-2","15.4447189234083, 9.79937512752196","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-06-25,"15003-004-01-00-00",687660028.309558,"740038690.590699, 635281366.028418",13.2554826893983,"2022-06-21, 2022-06-19",47,20.1915329535825,18.9838804816852,0.529134039703426,0.415247574264058,"no","sars-cov-2","15.1541792078646, 11.356786170932","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-07-02,"15003-004-01-00-00",613956516.755671,"803584031.655676, 424329001.855665",11.5020209230754,"2022-06-28, 2022-06-26",54,19.8660196600772,18.9838804816852,0.529134039703426,0.409913527302103,"no","sars-cov-2","17.7070586038108, 5.29698324233995","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-07-09,"15003-004-01-00-00",665808577.681964,"769144028.080871, 562473127.283058",12.6615920563108,"2022-07-05, 2022-07-04",62,19.8660196600772,18.9838804816852,0.529134039703426,0.36020996669572,"no","sars-cov-2","16.3002418819404, 9.02294223068117","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-07-16,"15003-004-01-00-00",742703703.75892,"558317697.719688, 927089709.798153",16.0487418870071,"2022-07-12, 2022-07-10",68,19.8660196600772,18.9838804816852,0.529134039703426,0.330256477894765,"no","sars-cov-2","8.89737789502347, 23.2001058789907","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-07-23,"15003-004-01-00-00",584350781.876456,"493960038.514243, 674741525.23867",9.89282945269934,"2022-07-19, 2022-07-17",75,20.1404387090791,18.9838804816852,0.529134039703426,0.308578560116409,"no","sars-cov-2","7.05894989918245, 12.7267090062162","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-07-30,"15003-004-01-00-00",454240948.415325,"396609661.203573, 511872235.627076",6.1062979743658,"2022-07-26, 2022-07-24",82,20.0179651781843,18.9838804816852,0.529134039703426,0.309704856997843,"no","sars-cov-2","4.66208937107735, 7.55050657765426","CDC_BIOBOT",15003,"High"
"15003-004-01-00-00_sars-cov-2",2022-08-06,"15003-004-01-00-00",416883160.262011,"479659913.2927, 354106407.231321",5.2203973296877,"2022-08-02, 2022-07-31",89,19.7984631338228,18.9838804816852,0.529134039703426,0.351580662462833,"no","sars-cov-2","6.67772095827516, 3.76307370110024","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-08-13,"15003-004-01-00-00",493574154.746307,"511520778.366439, 475627531.126174",7.05636792956815,"2022-08-09, 2022-08-07",96,19.7984631338228,18.9838804816852,0.529134039703426,0.341611100645252,"no","sars-cov-2","7.54071193413577, 6.57202392500054","CDC_BIOBOT",15003,"High"
"15003-004-01-00-00_sars-cov-2",2022-08-20,"15003-004-01-00-00",548081389.735843,"640781165.012951, 455381614.458734",8.79833594303071,"2022-08-16, 2022-08-14",103,19.7984631338228,18.9838804816852,0.529134039703426,0.33131201303949,"no","sars-cov-2","11.5433122634695, 6.05335962259189","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-08-27,"15003-004-01-00-00",417084088.463207,"370706851.599704, 463461325.326709",5.18067704950662,"2022-08-23, 2022-08-21",110,19.8660196600772,18.9838804816852,0.529134039703426,0.320065692294362,"no","sars-cov-2","4.1034141103059, 6.25793998870734","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-09-03,"15003-004-01-00-00",177199973.603801,"174586619.838421, 179813327.369181",1.01716541970997,"2022-08-30, 2022-08-28",117,19.7309221508196,18.9838804816852,0.529134039703426,0.398883719347659,"no","sars-cov-2","0.988820223333581, 1.04551061608636","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-09-10,"15003-004-01-00-00",276172180.839503,"231162774.062907, 321181587.616099",2.40501947490278,"2022-09-06, 2022-09-05",125,19.5875172146581,18.9838804816852,0.529134039703426,0.45409575634225,"no","sars-cov-2","1.68076449961103, 3.12927445019453","CDC_BIOBOT",15003,"Low"
"15003-004-01-00-00_sars-cov-2",2022-09-17,"15003-004-01-00-00",233980831.33107,"323474228.589483, 144487434.072658",1.93157203397383,"2022-09-13, 2022-09-11",131,19.0074298005539,18.9838804816852,0.529134039703426,0.518577975426083,"no","sars-cov-2","3.1716231574028, 0.691520910544861","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-10-01,"15003-004-01-00-00",209321077.347495,"194056191.030612, 224585963.664377",1.39952807738648,"2022-09-27, 2022-09-25",145,19.0074298005539,18.9838804816852,0.529134039703426,0.523334465656688,"no","sars-cov-2","1.20751939755318, 1.59153675721978","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-10-08,"15003-004-01-00-00",211842260.965022,"122652995.326408, 301031526.603636",1.63800707602461,"2022-10-04, 2022-10-02",152,19.0836583195764,18.9838804816852,0.529134039703426,0.533348569455303,"no","sars-cov-2","0.507383926411874, 2.76863022563735","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-10-15,"15003-004-01-00-00",332675875.647819,"219069031.773609, 446282719.52203",3.67263434816334,"2022-10-11, 2022-10-09",159,19.0074298005539,18.9838804816852,0.529134039703426,0.561817929442196,"no","sars-cov-2","1.51845841346456, 5.82681028286212","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-10-22,"15003-004-01-00-00",333340933.026149,"186645497.317211, 480036368.735087",3.90474148001755,"2022-10-18, 2022-10-16",166,19.0074298005539,18.9838804816852,0.529134039703426,0.557151018227762,"no","sars-cov-2","1.12185381123342, 6.68762914880167","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-10-29,"15003-004-01-00-00",207892051.314311,"172670863.380515, 243113239.248108",1.40858113796798,"2022-10-25, 2022-10-23",173,19.0074298005539,18.9838804816852,0.529134039703426,0.564030048890204,"no","sars-cov-2","0.968414380429404, 1.84874789550656","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-11-05,"15003-004-01-00-00",318307755.838755,"199429907.331946, 437185604.345563",3.43793432504324,"2022-11-01, 2022-10-30",180,18.9779315652055,18.9838804816852,0.529134039703426,0.565871560093778,"no","sars-cov-2","1.27149120125251, 5.60437744883397","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-11-12,"15003-004-01-00-00",233455124.029715,"175628316.469353, 291281931.590078",1.80080629297058,"2022-11-08, 2022-11-06",187,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1, 2.60161258594115","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-11-19,"15003-004-01-00-00",189231496.488528,"202547410.129678, 175915582.847378",1.1562045454659,"2022-11-15, 2022-11-13",194,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1.30931565952667, 1.00309343140513","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-11-26,"15003-004-01-00-00",225030541.95682,"225030541.95682",1.59749610783152,"2022-11-20",201,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1.59749610783152","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2022-12-03,"15003-004-01-00-00",397310233.689246,"402773780.220319, 391846687.158173",4.67840880855785,"2022-11-29, 2022-11-27",208,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","4.79997336476525, 4.55684425235044","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-12-10,"15003-004-01-00-00",275799649.29916,"218590575.159217, 333008723.439102",2.4314045777745,"2022-12-06, 2022-12-04",215,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1.51219694060943, 3.35061221493956","CDC_BIOBOT",15003,"Low"
"15003-004-01-00-00_sars-cov-2",2022-12-17,"15003-004-01-00-00",364071756.712182,"448373463.861262, 279770049.563102",4.14461237491215,"2022-12-13, 2022-12-11",222,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","5.87850667149068, 2.41071807833361","CDC_BIOBOT",15003,"Moderate"
"15003-004-01-00-00_sars-cov-2",2022-12-24,"15003-004-01-00-00",629182682.92153,"629182682.92153",11.151622710242,"2022-12-18",229,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","11.151622710242","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2022-12-31,"15003-004-01-00-00",237030294.725376,"237030294.725376",1.76230074954221,"2022-12-26",237,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1.76230074954221","CDC_BIOBOT",15003,"Very Low"
"15003-004-01-00-00_sars-cov-2",2023-01-07,"15003-004-01-00-00",544620577.120306,"522969776.006753, 566271378.233858",8.50064743043023,"2023-01-03, 2023-01-02",244,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","7.86285662951171, 9.13843823134876","CDC_BIOBOT",15003,"Very High"
"15003-004-01-00-00_sars-cov-2",2023-01-14,"15003-004-01-00-00",487665671.776018,"626512723.634956, 348818619.91708",7.35996978470112,"2023-01-10, 2023-01-08",250,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","11.0623580941463, 3.65758147525592","CDC_BIOBOT",15003,"High"
"15003-004-01-00-00_sars-cov-2",2023-01-21,"15003-004-01-00-00",254774363.821378,"308185463.685903, 201363263.956852",2.09458853807718,"2023-01-17, 2023-01-16",258,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","2.89429007209654, 1.29488700405781","CDC_BIOBOT",15003,"Low"
"15003-004-01-00-00_sars-cov-2",2023-01-28,"15003-004-01-00-00",290352167.264544,"188411569.341513, 392292765.187575",2.85432632066647,"2023-01-24, 2023-01-22",264,19.0074298005539,18.9838804816852,0.529134039703426,0.569018167555731,"no","sars-cov-2","1.14199965283983, 4.5666529884931","CDC_BIOBOT",15003,"Low"
