"county_names","week_end","pcr_target","wval_county_wk","wval_county_wk_level"
15003,2025-01-18,"rsv",17.6305981630597,"Very High"
15003,2025-01-25,"rsv",16.8779736626079,"Very High"
15003,2025-02-01,"rsv",30.1381142262182,"Very High"
15003,2025-02-08,"rsv",14.0982473131347,"Very High"
15003,2025-02-15,"rsv",13.7962427728484,"Very High"
15003,2025-02-22,"rsv",8.99086109251047,"High"
15003,2025-03-01,"rsv",4.95435084726832,"Low"
15003,2025-03-08,"rsv",3.03931527278549,"Low"
15003,2025-03-15,"rsv",1,"Very Low"
15003,2025-03-22,"rsv",7.84650327868584,"Moderate"
15003,2025-03-29,"rsv",4.21409159614659,"Low"
15003,2025-04-05,"rsv",1,"Very Low"
15003,2025-04-12,"rsv",1,"Very Low"
15003,2025-04-19,"rsv",2.09671876214464,"Very Low"
15003,2025-04-26,"rsv",1,"Very Low"
15003,2025-05-03,"rsv",1,"Very Low"
15003,2025-05-10,"rsv",1,"Very Low"
15003,2025-05-17,"rsv",6.6955124147154,"Moderate"
15003,2025-05-24,"rsv",1,"Very Low"
15003,2025-05-31,"rsv",1,"Very Low"
15003,2025-06-07,"rsv",4.18403996172791,"Low"
15003,2025-06-14,"rsv",1,"Very Low"
15003,2025-06-21,"rsv",1,"Very Low"
15003,2025-06-28,"rsv",1,"Very Low"
15003,2025-07-05,"rsv",1,"Very Low"
15003,2025-07-12,"rsv",1,"Very Low"
15003,2025-07-19,"rsv",1,"Very Low"
15003,2025-07-26,"rsv",1,"Very Low"
15003,2025-08-02,"rsv",1,"Very Low"
15003,2025-08-09,"rsv",1,"Very Low"
15003,2025-08-16,"rsv",1,"Very Low"
15003,2025-08-23,"rsv",1,"Very Low"
15003,2025-08-30,"rsv",1,"Very Low"
15003,2025-09-06,"rsv",1,"Very Low"
15003,2025-09-13,"rsv",1,"Very Low"
15003,2025-09-20,"rsv",1,"Very Low"
15003,2025-09-27,"rsv",1,"Very Low"
15003,2025-10-04,"rsv",1,"Very Low"
15003,2025-10-11,"rsv",1,"Very Low"
15003,2025-10-18,"rsv",1,"Very Low"
15003,2025-10-25,"rsv",1,"Very Low"
15003,2025-11-01,"rsv",1,"Very Low"
15003,2025-11-08,"rsv",1.95710279885961,"Very Low"
15003,2025-11-15,"rsv",6.29004960654107,"Moderate"
15003,2025-11-22,"rsv",7.63225017940279,"Moderate"
15003,2025-11-29,"rsv",1,"Very Low"
15003,2025-12-06,"rsv",4.76553511421432,"Low"
15003,2025-12-13,"rsv",8.33468446942167,"High"
15003,2025-12-20,"rsv",1,"Very Low"
15003,2025-12-27,"rsv",1,"Very Low"
15003,2026-01-03,"rsv",7.60886381278576,"Moderate"
15003,2026-01-10,"rsv",20.613201396448,"Very High"
15003,2026-01-17,"rsv",12.1328781756437,"Very High"
15003,2026-01-24,"rsv",11.7750321638817,"Very High"
15003,2026-01-31,"rsv",12.7710962031884,"Very High"
15003,2026-02-07,"rsv",12.346926759659,"Very High"
15003,2026-02-14,"rsv",7.2167593047764,"Moderate"
15003,2026-02-21,"rsv",17.3427192546349,"Very High"
15003,2026-02-28,"rsv",1,"Very Low"
15003,2026-03-07,"rsv",5.9454440965701,"Moderate"
15003,2026-03-14,"rsv",22.5265606765335,"Very High"
15003,2026-03-21,"rsv",1,"Very Low"
15003,2026-03-28,"rsv",3.34145141937076,"Low"
15003,2026-04-04,"rsv",2.81638898539519,"Low"
15003,2026-04-11,"rsv",7.49971368907696,"Moderate"
15003,2026-04-18,"rsv",2.88157226692498,"Low"
15009,2024-03-02,"rsv",5.20068069290456,"Moderate"
15009,2024-03-09,"rsv",2.21048390543515,"Very Low"
15009,2024-03-16,"rsv",2.42127226509669,"Very Low"
15009,2024-03-23,"rsv",2.20908651664982,"Very Low"
15009,2024-03-30,"rsv",1.47811203561223,"Very Low"
15009,2024-04-06,"rsv",1.53633520217402,"Very Low"
15009,2024-04-13,"rsv",1,"Very Low"
15009,2024-04-20,"rsv",1,"Very Low"
15009,2024-04-27,"rsv",1.53327806545028,"Very Low"
15009,2024-05-04,"rsv",1,"Very Low"
15009,2024-05-11,"rsv",1,"Very Low"
15009,2024-05-18,"rsv",1,"Very Low"
15009,2024-05-25,"rsv",1,"Very Low"
15009,2024-06-01,"rsv",1,"Very Low"
15009,2024-06-08,"rsv",1,"Very Low"
15009,2024-06-15,"rsv",1,"Very Low"
15009,2024-06-22,"rsv",1,"Very Low"
15009,2024-06-29,"rsv",1,"Very Low"
15009,2024-07-06,"rsv",1,"Very Low"
15009,2024-07-13,"rsv",1,"Very Low"
15009,2024-07-20,"rsv",1,"Very Low"
15009,2024-07-27,"rsv",1,"Very Low"
15009,2024-08-03,"rsv",1,"Very Low"
15009,2024-08-10,"rsv",1,"Very Low"
15009,2024-08-17,"rsv",1,"Very Low"
15009,2024-08-24,"rsv",1,"Very Low"
15009,2024-08-31,"rsv",1,"Very Low"
15009,2024-09-07,"rsv",1,"Very Low"
15009,2024-09-14,"rsv",1,"Very Low"
15009,2024-09-21,"rsv",1,"Very Low"
15009,2024-09-28,"rsv",1,"Very Low"
15009,2024-10-05,"rsv",1,"Very Low"
15009,2024-10-12,"rsv",1.83613602594588,"Very Low"
15009,2024-10-19,"rsv",1.9650103618492,"Very Low"
15009,2024-10-26,"rsv",4.25168304329018,"Low"
15009,2024-11-02,"rsv",2.12624211431567,"Very Low"
15009,2024-11-09,"rsv",3.18171176089125,"Low"
15009,2024-11-16,"rsv",1.83915033488665,"Very Low"
15009,2024-11-23,"rsv",6.65688704703868,"Moderate"
15009,2024-11-30,"rsv",4.70895627891521,"Low"
15009,2024-12-07,"rsv",14.3646573325871,"Very High"
15009,2024-12-14,"rsv",9.50800942999775,"High"
15009,2024-12-21,"rsv",8.65971356791364,"High"
15009,2024-12-28,"rsv",13.1341981398315,"Very High"
15009,2025-01-04,"rsv",10.5436613487692,"High"
15009,2025-01-11,"rsv",12.6042382447354,"Very High"
15009,2025-01-18,"rsv",15.019799544672,"Very High"
15009,2025-01-25,"rsv",29.8583580513039,"Very High"
15009,2025-02-01,"rsv",6.85157958940718,"Moderate"
15009,2025-02-08,"rsv",13.3776262543518,"Very High"
15009,2025-02-15,"rsv",10.9381379302625,"High"
15009,2025-02-22,"rsv",10.1737364000734,"High"
15009,2025-03-01,"rsv",7.92588959371287,"Moderate"
15009,2025-03-08,"rsv",6.8628623144858,"Moderate"
15009,2025-03-15,"rsv",6.9852593806481,"Moderate"
15009,2025-03-22,"rsv",3.0771902583366,"Low"
15009,2025-03-29,"rsv",5.88706159165486,"Moderate"
15009,2025-04-05,"rsv",2.85709916663134,"Low"
15009,2025-04-12,"rsv",3.18255376704882,"Low"
15009,2025-04-19,"rsv",1.93125530259255,"Very Low"
15009,2025-04-26,"rsv",2.12935224178532,"Very Low"
15009,2025-05-03,"rsv",1.67205716706892,"Very Low"
15009,2025-05-10,"rsv",1.67992377416199,"Very Low"
15009,2025-05-17,"rsv",2.02016426750286,"Very Low"
15009,2025-05-24,"rsv",1.75315431612481,"Very Low"
15009,2025-05-31,"rsv",1.74012993693501,"Very Low"
15009,2025-06-07,"rsv",1.61298528415276,"Very Low"
15009,2025-06-14,"rsv",1,"Very Low"
15009,2025-06-21,"rsv",1,"Very Low"
15009,2025-06-28,"rsv",1,"Very Low"
15009,2025-07-05,"rsv",1,"Very Low"
15009,2025-07-12,"rsv",1,"Very Low"
15009,2025-07-19,"rsv",1,"Very Low"
15009,2025-07-26,"rsv",1,"Very Low"
15009,2025-08-02,"rsv",1.48884437233345,"Very Low"
15009,2025-08-09,"rsv",1,"Very Low"
15009,2025-08-16,"rsv",1.4431847822721,"Very Low"
15009,2025-08-23,"rsv",1,"Very Low"
15009,2025-08-30,"rsv",1.80733350465447,"Very Low"
15009,2025-09-06,"rsv",1,"Very Low"
15009,2025-09-13,"rsv",1,"Very Low"
15009,2025-09-20,"rsv",1,"Very Low"
15009,2025-09-27,"rsv",1.57324614091978,"Very Low"
15009,2025-10-04,"rsv",1,"Very Low"
15009,2025-10-11,"rsv",1,"Very Low"
15009,2025-10-18,"rsv",1,"Very Low"
15009,2025-10-25,"rsv",1.69821733386331,"Very Low"
15009,2025-11-01,"rsv",3.14114851337682,"Low"
15009,2025-11-08,"rsv",1.84962438573801,"Very Low"
15009,2025-11-15,"rsv",1,"Very Low"
15009,2025-11-22,"rsv",1,"Very Low"
15009,2025-11-29,"rsv",1.49430225992135,"Very Low"
15009,2025-12-06,"rsv",2.2005008120088,"Very Low"
15009,2025-12-13,"rsv",3.53300230477072,"Low"
15009,2025-12-20,"rsv",1.80326091154729,"Very Low"
15009,2025-12-27,"rsv",2.40864740876942,"Very Low"
15009,2026-01-03,"rsv",5.74631413034405,"Moderate"
15009,2026-01-10,"rsv",7.10348857346115,"Moderate"
15009,2026-01-17,"rsv",8.65964347116293,"High"
15009,2026-01-24,"rsv",5.24203912745262,"Moderate"
15009,2026-01-31,"rsv",5.22296696279103,"Moderate"
15009,2026-02-07,"rsv",9.6049621961975,"High"
15009,2026-02-14,"rsv",13.7480802907693,"Very High"
15009,2026-02-21,"rsv",10.7525885694279,"High"
15009,2026-02-28,"rsv",7.28983556047543,"Moderate"
15009,2026-03-07,"rsv",5.35060463513108,"Moderate"
15009,2026-03-14,"rsv",9.25748422622323,"High"
15009,2026-03-21,"rsv",6.11093064261811,"Moderate"
15009,2026-03-28,"rsv",4.34184288726398,"Low"
15009,2026-04-04,"rsv",6.79330879297246,"Moderate"
15009,2026-04-11,"rsv",4.44161307434713,"Low"
15009,2026-04-18,"rsv",6.18163079952377,"Moderate"
